timestamp,open,high,low,close,volume
2025-01-01T02:51:00,60987.02320711,61102.18677449,60944.72793938,61059.84100671,38.472561
2025-01-01T02:52:00,61059.84100671,61113.75378009,61022.21949185,61076.12223368,104.240154
2025-01-01T02:53:00,61076.12223368,61121.30486372,61012.14856283,61057.31728143,151.889556
2025-01-01T02:54:00,61057.31728143,61112.99580360,61033.69412963,61089.36025434,59.755125
2025-01-01T02:55:00,61089.36025434,61122.98775087,61059.23723867,61092.86300800,82.683617
2025-01-01T02:56:00,61092.86300800,61129.06085915,61043.07847192,61079.26826810,130.708007
2025-01-01T02:57:00,61079.26826810,61113.18907095,61011.66906743,61045.57115635,87.653128
2025-01-01T02:58:00,61045.57115635,61065.51461345,61019.39782570,61039.33924685,48.970809
2025-01-01T02:59:00,61039.33924685,61054.72258667,60995.25009898,61010.62620245,98.955422
2025-01-01T03:00:00,61010.62620245,61075.05344926,60939.63393731,61004.05424412,141.586452
2025-01-01T03:01:00,61004.05424412,61050.21753040,60986.77864250,61032.93375045,62.056096
2025-01-01T03:02:00,61032.93375045,61073.92476270,60998.38543271,61039.37280006,25.513162
2025-01-01T03:03:00,61039.37280006,61056.02293105,61019.10338915,61035.75253261,92.009204
2025-01-01T03:04:00,61035.75253261,61097.17306906,60989.31717827,61050.72632282,47.400041
2025-01-01T03:05:00,61050.72632282,61125.81222339,61038.25325810,61113.32636906,214.846506
2025-01-01T03:06:00,61113.32636906,61147.92845078,61029.72889646,61064.30322150,298.285984
2025-01-01T03:07:00,61064.30322150,61085.74376281,61024.24442768,61045.67842956,107.476667
2025-01-01T03:08:00,61045.67842956,61081.05718451,61025.89580262,61061.26950508,138.029168
2025-01-01T03:09:00,61061.26950508,61102.43925594,61050.02157231,61091.18581237,86.643017
2025-01-01T03:10:00,61091.18581237,61149.19840890,61070.62377570,61128.62377138,113.386200
2025-01-01T03:11:00,61128.62377138,61186.30723622,61082.87900017,61140.55353753,194.448887
2025-01-01T03:12:00,61140.55353753,61186.33940960,61083.05483522,61128.83192942,72.160935
2025-01-01T03:13:00,61128.83192942,61166.31540230,61086.49910869,61123.97960618,60.359891
2025-01-01T03:14:00,61123.97960618,61196.67107909,61088.00171467,61160.67159048,128.592233
2025-01-01T03:15:00,61160.67159048,61182.76861336,61119.23670403,61141.32673771,64.403349
2025-01-01T03:16:00,61141.32673771,61216.94467328,61106.31910067,61181.91379734,137.067798
2025-01-01T03:17:00,61181.91379734,61215.05724104,61088.76723378,61121.87815499,181.276541
2025-01-01T03:18:00,61121.87815499,61154.13889513,61089.56676211,61121.82747550,87.793897
2025-01-01T03:19:00,61121.82747550,61152.76179727,61106.49801138,61137.42842041,108.501897
2025-01-01T03:20:00,61137.42842041,61165.26323070,61121.35592771,61149.18764661,88.891473
2025-01-01T03:21:00,61149.18764661,61187.44706099,61056.71429353,61094.93976646,56.237803
2025-01-01T03:22:00,61094.93976646,61141.05899522,61078.74292584,61124.85422400,49.860263
2025-01-01T03:23:00,61124.85422400,61184.93544642,61090.19413179,61150.26094765,68.460538
2025-01-01T03:24:00,61150.26094765,61197.88365977,61126.72127031,61174.33471528,77.408857
2025-01-01T03:25:00,61174.33471528,61229.62390683,61127.85169076,61183.13419607,83.174314
2025-01-01T03:26:00,61183.13419607,61226.96046289,61114.68038394,61158.48899709,42.211161
2025-01-01T03:27:00,61158.48899709,61210.74822639,61137.47250094,61189.72099769,42.044976
2025-01-01T03:28:00,61189.72099769,61271.46952957,61161.80488620,61243.52886974,58.047336
2025-01-01T03:29:00,61243.52886974,61273.50867062,61190.85434218,61220.82302814,69.724733
2025-01-01T03:30:00,61220.82302814,61289.07865631,61198.58382592,61266.82274413,98.919276
2025-01-01T03:31:00,61266.82274413,61293.38551757,61216.69633659,61243.24888938,88.496352
2025-01-01T03:32:00,61243.24888938,61321.09288003,61208.02148630,61285.84097779,106.942902
2025-01-01T03:33:00,61285.84097779,61393.14147931,61200.16619861,61307.43651057,205.087469
2025-01-01T03:34:00,61307.43651057,61329.85453634,61284.51474840,61306.93258990,63.122607
2025-01-01T03:35:00,61306.93258990,61320.09455590,61273.58050496,61286.73813541,103.008285
2025-01-01T03:36:00,61286.73813541,61322.68006400,61210.22690641,61246.14502896,98.653137
2025-01-01T03:37:00,61246.14502896,61281.66212624,61200.54046340,61236.05170749,87.893572
2025-01-01T03:38:00,61236.05170749,61284.64396698,61118.71344966,61167.25111425,240.213558
2025-01-01T03:39:00,61167.25111425,61200.12113841,61126.24515095,61159.11080068,43.034559
2025-01-01T03:40:00,61159.11080068,61174.66182535,61136.19441844,61151.74356984,93.296199
2025-01-01T03:41:00,61151.74356984,61177.57387084,61132.02390811,61157.85223924,74.157289
2025-01-01T03:42:00,61157.85223924,61200.52044789,61123.99107584,61166.65441101,84.835079
2025-01-01T03:43:00,61166.65441101,61212.62893479,61145.02144999,61190.98736787,105.691383
2025-01-01T03:44:00,61190.98736787,61213.98141689,61130.89689847,61153.87700233,226.278081
2025-01-01T03:45:00,61153.87700233,61198.35792230,61142.69432763,61187.16915976,74.298460
2025-01-01T03:46:00,61187.16915976,61203.72756974,61127.66740684,61144.21419239,116.134917
2025-01-01T03:47:00,61144.21419239,61203.97483342,61121.58395887,61181.33086255,85.935847
2025-01-01T03:48:00,61181.33086255,61248.96285377,61060.52837507,61128.10152471,127.288869
2025-01-01T03:49:00,61128.10152471,61169.57300813,61017.29592841,61058.72034116,136.248035
2025-01-01T03:50:00,61058.72034116,61087.30586640,61002.51393478,61031.08652285,74.217704
2025-01-01T03:51:00,61031.08652285,61158.88447150,60956.82470680,61084.55759257,127.533927
2025-01-01T03:52:00,61084.55759257,61173.29612497,60972.39259968,61061.09705056,99.607320
2025-01-01T03:53:00,61061.09705056,61115.98135055,61038.82275811,61093.69516673,110.089644
2025-01-01T03:54:00,61093.69516673,61120.64056144,61049.78478758,61076.72269657,87.677214
2025-01-01T03:55:00,61076.72269657,61141.21633642,61015.07381951,61079.56459084,75.933882
2025-01-01T03:56:00,61079.56459084,61155.09802071,61050.96368908,61126.47515277,70.308518
2025-01-01T03:57:00,61126.47515277,61147.67733794,61099.67780404,61120.87804781,34.600226
2025-01-01T03:58:00,61120.87804781,61148.86979777,61077.95141681,61105.93632386,80.263689
2025-01-01T03:59:00,61105.93632386,61176.70524205,61009.01459763,61079.75319223,115.480254
2025-01-01T04:00:00,61079.75319223,61112.08344255,61070.58893849,61102.91571356,136.552754
2025-01-01T04:01:00,61102.91571356,61122.97294968,61033.21633098,61053.25726654,302.584459
2025-01-01T04:02:00,61053.25726654,61086.88744588,60989.92035915,61023.53416601,41.547798
2025-01-01T04:03:00,61023.53416601,61073.60174328,60925.87605767,60975.90455659,62.250085
2025-01-01T04:04:00,60975.90455659,61054.67232824,60883.97762963,60962.72838049,192.613833
2025-01-01T04:05:00,60962.72838049,60997.75420447,60933.85116525,60968.87407810,34.579772
2025-01-01T04:06:00,60968.87407810,60990.39966212,60918.36073244,60939.87607847,141.802576
2025-01-01T04:07:00,60939.87607847,60956.81581054,60909.21386594,60926.14978245,148.698053
2025-01-01T04:08:00,60926.14978245,60985.16265381,60907.13017956,60966.13056993,103.120224
2025-01-01T04:09:00,60966.13056993,61004.05067371,60949.01020666,60986.92447114,90.219027
2025-01-01T04:10:00,60986.92447114,61093.73089867,60945.65164079,61052.41374852,111.159796
2025-01-01T04:11:00,61052.41374852,61080.45998680,61004.73849640,61032.77571336,61.368708
2025-01-01T04:12:00,61032.77571336,61113.62893632,60998.81956113,61079.64670698,198.264066
2025-01-01T04:13:00,61079.64670698,61159.71521315,61030.91748481,61110.96100849,242.135154
2025-01-01T04:14:00,61110.96100849,61149.29794000,61099.56184277,61137.89375045,215.048827
2025-01-01T04:15:00,61137.89375045,61168.64884222,61059.30279459,61090.03381067,73.928755
2025-01-01T04:16:00,61090.03381067,61127.96069275,61025.64951519,61063.55996136,151.012517
2025-01-01T04:17:00,61063.55996136,61081.25171321,61003.28682139,61020.96623269,131.840777
2025-01-01T04:18:00,61020.96623269,61065.34931356,61011.56690563,61055.94459863,46.984670
2025-01-01T04:19:00,61055.94459863,61068.83847227,61015.31202650,61028.20004101,106.640815
2025-01-01T04:20:00,61028.20004101,61037.61485993,61015.65150983,61025.06584524,39.076512
2025-01-01T04:21:00,61025.06584524,61066.04641785,60948.83691416,60989.79380030,62.818732
2025-01-01T04:22:00,60989.79380030,61009.41856236,60965.18151598,60984.80467268,89.304375
2025-01-01T04:23:00,60984.80467268,61013.48052742,60941.51701051,60970.18599136,178.454076
2025-01-01T04:24:00,60970.18599136,61024.68235159,60957.35996986,61011.84756594,38.215621
2025-01-01T04:25:00,61011.84756594,61035.86098133,61000.13862112,61024.14967558,63.003770
2025-01-01T04:26:00,61024.14967558,61062.75919698,60939.74086451,60978.32139070,32.230575
2025-01-01T04:27:00,60978.32139070,61049.54263464,60957.58195568,61028.78603601,167.054643
2025-01-01T04:28:00,61028.78603601,61054.92705989,60977.08939351,61003.21946622,76.422756
2025-01-01T04:29:00,61003.21946622,61036.37181817,60962.30203226,60995.45016196,60.384011
2025-01-01T04:30:00,60995.45016196,61017.61035356,60945.29375171,60967.44376834,64.304067
2025-01-01T04:31:00,60967.44376834,61018.52886713,60943.92793749,60995.00240660,78.314462
2025-01-01T04:32:00,60995.00240660,61051.18099867,60960.67572995,61016.84203115,100.358956
2025-01-01T04:33:00,61016.84203115,61062.52275949,60936.82711141,60982.48211593,120.850063
2025-01-01T04:34:00,60982.48211593,60995.29837721,60917.70637634,60930.51171536,143.269622
2025-01-01T04:35:00,60930.51171536,60974.58711840,60907.35560298,60951.42305884,79.926396
2025-01-01T04:36:00,60951.42305884,60964.26679776,60929.65277704,60942.49463456,64.136295
2025-01-01T04:37:00,60942.49463456,61018.70570625,60854.67716093,60930.87370018,46.498433
2025-01-01T04:38:00,60930.87370018,60964.97429767,60914.79700403,60948.89284714,100.773048
2025-01-01T04:39:00,60948.89284714,60984.71455206,60877.40175573,60913.20248423,74.926071
2025-01-01T04:40:00,60913.20248423,60951.84224338,60896.66167625,60935.29543613,134.398568
2025-01-01T04:41:00,60935.29543613,60951.29760072,60896.55966339,60912.55585637,34.845480
2025-01-01T04:42:00,60912.55585637,60937.46518325,60884.92649912,60909.83471323,92.806729
2025-01-01T04:43:00,60909.83471323,60919.92350527,60871.73439303,60881.81854461,20.743083
2025-01-01T04:44:00,60881.81854461,60982.83948168,60832.18852682,60933.16760485,84.584021
2025-01-01T04:45:00,60933.16760485,60945.99319870,60889.85048730,60902.66966175,99.777741
2025-01-01T04:46:00,60902.66966175,60921.40584567,60882.21236142,60900.94801569,69.251047
2025-01-01T04:47:00,60900.94801569,60963.79043659,60861.98760403,60924.81475657,111.053320
2025-01-01T04:48:00,60924.81475657,60934.92452178,60850.95458108,60861.05376590,125.034039
2025-01-01T04:49:00,60861.05376590,60968.21932525,60798.68837954,60905.80807836,217.143462
2025-01-01T04:50:00,60905.80807836,60926.33042592,60886.05776550,60906.57986279,109.469567
2025-01-01T04:51:00,60906.57986279,60941.88145245,60842.25860726,60877.54336729,120.276988
2025-01-01T04:52:00,60877.54336729,60894.64144834,60846.16299361,60863.25706221,126.544146
2025-01-01T04:53:00,60863.25706221,60888.23658000,60850.55464657,60875.53160262,102.933970
2025-01-01T04:54:00,60875.53160262,60932.81150930,60832.55098726,60889.82080518,87.385291
2025-01-01T04:55:00,60889.82080518,60917.96845422,60857.25889801,60885.40450552,61.789895
2025-01-01T04:56:00,60885.40450552,60909.09847856,60857.97471000,60881.66722866,67.110209
2025-01-01T04:57:00,60881.66722866,60977.56463926,60830.72277721,60926.58260361,188.525940
2025-01-01T04:58:00,60926.58260361,60962.66324483,60848.62169809,60884.67752317,69.240463
2025-01-01T04:59:00,60884.67752317,60944.13669692,60855.16892506,60914.61358988,150.624946
2025-01-01T05:00:00,60914.61358988,61011.19095370,60892.04695159,60988.59690729,98.862843
2025-01-01T05:01:00,60988.59690729,61039.79467724,60978.68653069,61029.87759271,102.554858
2025-01-01T05:02:00,61029.87759271,61057.48496910,60976.88080204,61004.47668813,95.115136
